ISIN,tk_data,date,close,open,high,low,volume
CA135087F825,"1,33461441,1330,184",2026-01-07 14:44,98.0,98.0,98.0,98.0,0
CA135087F825,"1,33461441,1330,184",2026-01-07 16:44,98.0,98.0,98.0,98.0,0
CA135087F825,"1,33461441,1330,184",2026-01-07 18:44,98.0,98.0,98.0,98.0,0
CA135087F825,"1,33461441,1330,184",2026-01-07 20:44,98.0,98.0,98.0,98.0,0
CA135087F825,"1,33461441,1330,184",2026-01-07 22:44,98.0,98.0,98.0,98.0,0
CA135087F825,"1,33461441,1330,184",2026-01-08 07:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 08:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 10:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 12:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 14:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 16:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 18:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 20:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-08 22:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 07:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 08:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 10:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 12:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 14:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 16:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 18:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 20:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-09 22:44,97.96,97.96,97.96,97.96,0
CA135087F825,"1,33461441,1330,184",2026-01-12 07:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 08:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 10:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 12:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 14:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 16:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 18:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 20:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-12 22:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-13 07:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 08:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 10:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 12:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 14:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 16:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 18:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 20:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-13 22:44,97.97,97.97,97.97,97.97,0
CA135087F825,"1,33461441,1330,184",2026-01-14 07:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-14 08:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-14 10:44,97.98,97.98,97.98,97.98,0
CA135087F825,"1,33461441,1330,184",2026-01-14 12:44,97.99,97.99,97.99,97.99,0
CA135087F825,"1,33461441,1330,184",2026-01-14 14:44,97.99,97.99,97.99,97.99,0
CA135087F825,"1,33461441,1330,184",2026-01-14 16:44,97.99,97.99,97.99,97.99,0
CA135087F825,"1,33461441,1330,184",2026-01-14 18:44,97.99,97.99,97.99,97.99,0
CA135087F825,"1,33461441,1330,184",2026-01-14 20:44,97.99,97.99,97.99,97.99,0
CA135087F825,"1,33461441,1330,184",2026-01-14 22:44,97.99,97.99,97.99,97.99,0
CA135087F825,"1,33461441,1330,184",2026-01-15 07:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 08:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 10:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 12:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 14:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 16:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 18:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 20:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-15 22:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-16 07:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 08:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 10:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 12:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 14:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 16:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 18:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 20:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-16 22:44,98.03,98.03,98.03,98.03,0
CA135087F825,"1,33461441,1330,184",2026-01-19 07:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 08:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 10:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 12:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 14:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 16:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 18:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 20:44,98.02,98.02,98.02,98.02,0
CA135087F825,"1,33461441,1330,184",2026-01-19 22:44,98.02,98.02,98.02,98.02,0
CA135087VW17,"1,490501,1330,184",2026-01-05 06:44,107.3,0.0,0.0,0.0,0
CA135087VW17,"1,490501,1330,184",2026-01-05 07:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 08:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 10:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 12:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 14:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 16:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 18:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 20:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-05 22:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-06 07:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 08:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 10:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 12:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 14:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 16:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 18:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 20:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-06 22:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-07 07:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 08:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 10:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 12:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 14:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 16:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 18:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 20:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-07 22:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-08 07:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 08:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 10:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 12:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 14:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 16:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 18:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 20:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-08 22:44,107.35,107.35,107.35,107.35,0
CA135087VW17,"1,490501,1330,184",2026-01-09 07:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 08:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 10:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 12:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 14:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 16:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 18:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 20:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-09 22:44,107.32,107.32,107.32,107.32,0
CA135087VW17,"1,490501,1330,184",2026-01-12 07:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 08:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 10:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 12:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 14:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 16:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 18:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 20:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-12 22:44,107.3,107.3,107.3,107.3,0
CA135087VW17,"1,490501,1330,184",2026-01-13 07:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 08:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 10:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 12:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 14:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 16:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 18:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 20:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-13 22:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-14 07:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 08:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 10:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 12:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 14:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 16:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 18:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 20:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-14 22:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-15 07:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-15 08:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-15 10:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-15 12:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-15 14:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-15 16:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-15 18:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-15 20:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-15 22:44,107.27,107.27,107.27,107.27,0
CA135087VW17,"1,490501,1330,184",2026-01-16 07:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 08:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 10:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 12:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 14:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 16:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 18:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 20:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-16 22:44,107.26,107.26,107.26,107.26,0
CA135087VW17,"1,490501,1330,184",2026-01-19 07:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 08:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 10:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 12:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 14:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 16:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 18:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 20:44,107.2,107.2,107.2,107.2,0
CA135087VW17,"1,490501,1330,184",2026-01-19 22:44,107.2,107.2,107.2,107.2,0
CA135087T461,"1,145462038,1330,184",2026-01-05 06:44,99.875,0.0,0.0,0.0,0
CA135087T461,"1,145462038,1330,184",2026-01-05 07:44,99.875,99.875,99.875,99.875,0
CA135087T461,"1,145462038,1330,184",2026-01-05 08:44,99.875,99.875,99.875,99.875,0
CA135087T461,"1,145462038,1330,184",2026-01-05 10:44,99.88,99.88,99.88,99.88,0
CA135087T461,"1,145462038,1330,184",2026-01-05 12:44,99.88,99.88,99.88,99.88,0
CA135087T461,"1,145462038,1330,184",2026-01-05 14:44,99.91,99.91,99.91,99.91,0
CA135087T461,"1,145462038,1330,184",2026-01-05 16:44,99.92,99.92,99.92,99.92,0
CA135087T461,"1,145462038,1330,184",2026-01-05 18:44,99.935,99.935,99.935,99.935,0
CA135087T461,"1,145462038,1330,184",2026-01-05 20:44,99.94,99.94,99.94,99.94,0
CA135087T461,"1,145462038,1330,184",2026-01-05 22:44,99.94,99.94,99.94,99.94,0
CA135087T461,"1,145462038,1330,184",2026-01-06 07:44,99.948,99.948,99.948,99.948,0
CA135087T461,"1,145462038,1330,184",2026-01-06 08:44,99.948,99.948,99.948,99.948,0
CA135087T461,"1,145462038,1330,184",2026-01-06 10:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-06 12:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-06 14:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-06 16:44,99.92,99.92,99.92,99.92,0
CA135087T461,"1,145462038,1330,184",2026-01-06 18:44,99.92,99.92,99.92,99.92,0
CA135087T461,"1,145462038,1330,184",2026-01-06 20:44,99.92,99.92,99.92,99.92,0
CA135087T461,"1,145462038,1330,184",2026-01-06 22:44,99.92,99.92,99.92,99.92,0
CA135087T461,"1,145462038,1330,184",2026-01-07 07:44,99.928,99.928,99.928,99.928,0
CA135087T461,"1,145462038,1330,184",2026-01-07 08:44,99.928,99.928,99.928,99.928,0
CA135087T461,"1,145462038,1330,184",2026-01-07 10:44,99.93,99.93,99.93,99.93,0
CA135087T461,"1,145462038,1330,184",2026-01-07 12:44,99.93,99.93,99.93,99.93,0
CA135087T461,"1,145462038,1330,184",2026-01-07 14:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-07 16:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-07 18:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-07 20:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-07 22:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-08 07:44,99.955,99.955,99.955,99.955,0
CA135087T461,"1,145462038,1330,184",2026-01-08 08:44,99.955,99.955,99.955,99.955,0
CA135087T461,"1,145462038,1330,184",2026-01-08 10:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-08 12:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-08 14:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-08 16:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-08 18:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-08 20:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-08 22:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-09 07:44,99.958,99.958,99.958,99.958,0
CA135087T461,"1,145462038,1330,184",2026-01-09 08:44,99.958,99.958,99.958,99.958,0
CA135087T461,"1,145462038,1330,184",2026-01-09 10:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-09 12:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-09 14:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-09 16:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-09 18:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-09 20:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-09 22:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 07:44,99.965,99.965,99.965,99.965,0
CA135087T461,"1,145462038,1330,184",2026-01-12 08:44,99.965,99.965,99.965,99.965,0
CA135087T461,"1,145462038,1330,184",2026-01-12 10:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 12:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 14:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 16:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 18:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 20:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-12 22:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-13 07:44,99.945,99.945,99.945,99.945,0
CA135087T461,"1,145462038,1330,184",2026-01-13 08:44,99.945,99.945,99.945,99.945,0
CA135087T461,"1,145462038,1330,184",2026-01-13 10:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-13 12:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-13 14:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-13 16:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-13 18:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-13 20:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-13 22:44,99.95,99.95,99.95,99.95,0
CA135087T461,"1,145462038,1330,184",2026-01-14 07:44,99.955,99.955,99.955,99.955,0
CA135087T461,"1,145462038,1330,184",2026-01-14 08:44,99.955,99.955,99.955,99.955,0
CA135087T461,"1,145462038,1330,184",2026-01-14 10:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-14 12:44,99.96,99.96,99.96,99.96,0
CA135087T461,"1,145462038,1330,184",2026-01-14 14:44,99.97,99.97,99.97,99.97,0
CA135087T461,"1,145462038,1330,184",2026-01-14 16:44,99.99,99.99,99.99,99.99,0
CA135087T461,"1,145462038,1330,184",2026-01-14 18:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-14 20:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-14 22:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 07:44,99.995,99.995,99.995,99.995,0
CA135087T461,"1,145462038,1330,184",2026-01-15 08:44,99.995,99.995,99.995,99.995,0
CA135087T461,"1,145462038,1330,184",2026-01-15 10:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 12:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 14:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 16:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 18:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 20:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-15 22:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-16 07:44,99.995,99.995,99.995,99.995,0
CA135087T461,"1,145462038,1330,184",2026-01-16 08:44,99.995,99.995,99.995,99.995,0
CA135087T461,"1,145462038,1330,184",2026-01-16 10:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-16 12:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-16 14:44,100.0,100.0,100.0,100.0,0
CA135087T461,"1,145462038,1330,184",2026-01-16 16:44,100.01,100.01,100.01,100.01,0
CA135087T461,"1,145462038,1330,184",2026-01-16 18:44,100.01,100.01,100.01,100.01,0
CA135087T461,"1,145462038,1330,184",2026-01-16 20:44,100.01,100.01,100.01,100.01,0
CA135087T461,"1,145462038,1330,184",2026-01-16 22:44,100.01,100.01,100.01,100.01,0
CA135087T461,"1,145462038,1330,184",2026-01-19 07:44,99.975,99.975,99.975,99.975,0
CA135087T461,"1,145462038,1330,184",2026-01-19 08:44,99.975,99.975,99.975,99.975,0
CA135087T461,"1,145462038,1330,184",2026-01-19 10:44,99.98,99.98,99.98,99.98,0
CA135087T461,"1,145462038,1330,184",2026-01-19 12:44,99.98,99.98,99.98,99.98,0
CA135087T461,"1,145462038,1330,184",2026-01-19 14:44,99.99,99.99,99.99,99.99,0
CA135087T461,"1,145462038,1330,184",2026-01-19 16:44,99.99,99.99,99.99,99.99,0
CA135087T461,"1,145462038,1330,184",2026-01-19 18:44,99.99,99.99,99.99,99.99,0
CA135087T461,"1,145462038,1330,184",2026-01-19 20:44,99.99,99.99,99.99,99.99,0
CA135087T461,"1,145462038,1330,184",2026-01-19 22:44,99.99,99.99,99.99,99.99,0
CA135087P733,"1,123653782,1330,184",2026-01-05 06:44,101.13,0.0,0.0,0.0,0
CA135087P733,"1,123653782,1330,184",2026-01-05 07:44,101.13,101.13,101.13,101.13,0
CA135087P733,"1,123653782,1330,184",2026-01-05 08:44,101.13,101.13,101.13,101.13,0
CA135087P733,"1,123653782,1330,184",2026-01-05 10:44,101.13,101.13,101.13,101.13,0
CA135087P733,"1,123653782,1330,184",2026-01-05 12:44,101.14,101.14,101.14,101.14,0
CA135087P733,"1,123653782,1330,184",2026-01-05 14:44,101.16,101.16,101.16,101.16,0
CA135087P733,"1,123653782,1330,184",2026-01-05 16:44,101.17,101.17,101.17,101.17,0
CA135087P733,"1,123653782,1330,184",2026-01-05 18:44,101.17,101.17,101.17,101.17,0
CA135087P733,"1,123653782,1330,184",2026-01-05 20:44,101.17,101.17,101.17,101.17,0
CA135087P733,"1,123653782,1330,184",2026-01-05 22:44,101.17,101.17,101.17,101.17,0
CA135087P733,"1,123653782,1330,184",2026-01-06 07:44,101.2,101.2,101.2,101.2,0
CA135087P733,"1,123653782,1330,184",2026-01-06 08:44,101.2,101.2,101.2,101.2,0
CA135087P733,"1,123653782,1330,184",2026-01-06 10:44,101.2,101.2,101.2,101.2,0
CA135087P733,"1,123653782,1330,184",2026-01-06 12:44,101.2,101.2,101.2,101.2,0
